elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038
146,9339,Weston Way,1999,2369,All,,,,Preseal_CS,pdi =15.63; sdi =0; age =16,mesh_cracks =15.63; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.52; sdi =13.39; age =6,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,,,,
147,1092,Bronte Road East,0,156,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,42,Te Manaki Street,0,377,All,,,,,,,ChipSeal_P,pdi =9.43; sdi =27.3; age =19,mesh_cracks =0.19; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.91; sdi =39.61; age =14,mesh_cracks =1.39; shove =0; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,15,Fendall Close,643,736,All,,,,,,,,,,,,,ChipSeal_P,pdi =9.59; sdi =18.77; age =10,mesh_cracks =0.83; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =31.22; sdi =61.89; age =8,mesh_cracks =1.36; shove =0; poth =1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,
153,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =31.55; sdi =30.78; age =22,mesh_cracks =3.45; shove =1.64; poth =2.57,,,,,,
154,33,Okoare Lane,0,58,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =19.62; sdi =19.17; age =14,mesh_cracks =1.74; shove =1; poth =1.61,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1
155,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,ChipSeal_P,pdi =11.08; sdi =23.59; age =19,mesh_cracks =0.54; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =29.18; sdi =38.69; age =13,mesh_cracks =3.08; shove =0; poth =2.06,,,,,,,,,
157,30,Curly McLeod Way,0,69,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,36,Paneika Lane,391,520,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =27.68; sdi =50; age =12,mesh_cracks =7.68; shove =0; poth =0,,,,,,,,,,,,
161,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,29,Riroriro Road,0,122,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,15,Fendall Close,736,814,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.47; sdi =13.03; age =29,mesh_cracks =8.04; shove =0.72; poth =0.68,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
164,9339,Weston Way,965,1051,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =9.82; sdi =11.85; age =18,mesh_cracks =3.34; shove =1.18; poth =0.26,,,,,,,,,,,,,,,,,,,,,
165,23,Apple Orchard Lane,0,185,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.66; sdi =11.21; age =41,mesh_cracks =11.09; shove =0.34; poth =0.34,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,32,Karearea Lane,84,154,All,,,,,,,Preseal_CS,pdi =13.02; sdi =0.99; age =29,mesh_cracks =0.1; shove =12.13; poth =0.08,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,9339,Weston Way,2385,2696,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,28,Stirrup Lane,0,261,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1013,Brook Street North,0,220,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,7056,Dawick Street,78,88,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =65.46; sdi =51.98; age =20,mesh_cracks =43.4; shove =1.07; poth =0.17,,,,,,
171,10,Upper Ahu Ahu Road,46,68,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =48.75; sdi =6.48; age =16,mesh_cracks =27.47; shove =17.45; poth =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,32,Karearea Lane,0,56,All,,,,Preseal_AC,pdi =19.05; sdi =10.47; age =28,mesh_cracks =14.86; shove =0; poth =0,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,20,Burkes Creek Road,765,1789,All,,,,,,,,,,Preseal_CS,pdi =14.59; sdi =2.16; age =14,mesh_cracks =12.75; shove =0.16; poth =0.16,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,16,Sarah Lane,0,515,All,,,,ChipSeal_P,pdi =10.97; sdi =18.92; age =16,mesh_cracks =0; shove =0; poth =0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,Conifer Close,0,378,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,ChipSeal_P,pdi =14.55; sdi =19.16; age =37,mesh_cracks =0.42; shove =0.24; poth =1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,Conifer Close,0,378,All,,,,,,,,,,,,,RehabCS_UL,pdi =41.74; sdi =4.63; age =13,mesh_cracks =32.74; shove =6.02; poth =0.28,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,
178,30,Curly McLeod Way,0,69,All,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =19.35; sdi =19.7; age =24,mesh_cracks =1.01; shove =0.64; poth =1.72,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,
179,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =20.69; sdi =26.93; age =23,mesh_cracks =0.56; shove =0.32; poth =1.55,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3,Matai Way,0,557,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =18.79; sdi =19.19; age =26,mesh_cracks =1.11; shove =0.65; poth =1.65,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
182,38,Tyler Place,322,334,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1037,Epiha Road Upper,0,415,All,,,,,,,ChipSeal_P,pdi =2.18; sdi =30.42; age =11,mesh_cracks =0.13; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,917,Port Street East,1340,1431,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =98.73; sdi =0; age =6,mesh_cracks =98.73; shove =0; poth =0,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.59; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,
186,29,Riroriro Road,0,122,All,,,,,,,,,,,,,Preseal_CS,pdi =16.04; sdi =13.46; age =11,mesh_cracks =3.82; shove =1.07; poth =1.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,23,Apple Orchard Lane,0,185,All,,,,,,,RehabCS_UL,pdi =24.99; sdi =46.28; age =38,mesh_cracks =17.06; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,SecondCoat,pdi =12.22; sdi =12.56; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,
188,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =10.26; sdi =10.91; age =17,mesh_cracks =2.41; shove =1.49; poth =0.46,,,,,,,,,,,,,,,,,,,,,,,,
189,4,Highfield Drive,0,71,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,29,Riroriro Road,0,122,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,38,Tyler Place,334,389,All,,,,,,,RehabCS_UL,pdi =24.25; sdi =1.09; age =33,mesh_cracks =23.32; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,
192,13,Puriri Dale Way,0,293,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,917,Port Street East,1431,2115,All,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.69; sdi =35.76; age =22,mesh_cracks =0.94; shove =1.42; poth =0.53,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
194,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,Preseal_CS,pdi =38.15; sdi =19.61; age =13,mesh_cracks =30.3; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,37,Freemason Avenue,149,172,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9339,Weston Way,1051,1219,All,,,,ChipSeal_P,pdi =2.67; sdi =22.01; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.21; sdi =41.68; age =6,mesh_cracks =1.16; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
198,917,Port Street East,2120,2350,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.58; sdi =34.17; age =20,mesh_cracks =0.65; shove =1.23; poth =0.33,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9339,Weston Way,1589,1999,All,,,,,,,,,,,,,Preseal_CS,pdi =17.41; sdi =4.05; age =19,mesh_cracks =14.22; shove =0.27; poth =0.25,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,917,Port Street East,874,1340,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.74; sdi =5.51; age =24,mesh_cracks =0.66; shove =11.64; poth =0.43,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
201,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,6,Croatia Avenue,42,76,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =14.03; sdi =28.25; age =43,mesh_cracks =0.7; shove =0.32; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,21,Tapeka Heights Lane,0,277,All,,,,,,,Preseal_CS,pdi =13.26; sdi =7.74; age =18,mesh_cracks =5.7; shove =0.08; poth =0.74,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =17.81; sdi =30.98; age =38,mesh_cracks =2.01; shove =0.57; poth =0.55,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
207,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =18.15; sdi =9.83; age =27,mesh_cracks =9.51; shove =0.76; poth =0.76,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
208,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =20.45; sdi =32.08; age =23,mesh_cracks =16.73; shove =0.33; poth =0.33,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,37,Freemason Avenue,149,172,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =26.88; sdi =44.03; age =10,mesh_cracks =0; shove =0; poth =1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =15.63; sdi =33.16; age =15,mesh_cracks =1.24; shove =1; poth =0.1,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
211,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =19.73; sdi =5.14; age =36,mesh_cracks =0.8; shove =15.03; poth =0.35,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =3.69; sdi =12.65; age =14,mesh_cracks =0.68; shove =0; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10,Upper Ahu Ahu Road,0,46,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.21; sdi =14.13; age =21,mesh_cracks =0.53; shove =0.33; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =12.9; sdi =18.72; age =17,mesh_cracks =12; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =29.6; sdi =8.41; age =14,mesh_cracks =0.72; shove =23.93; poth =0.37,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,8,Tarras Road,86,120,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =23.52; sdi =92.51; age =14,mesh_cracks =1.18; shove =5.6; poth =0.35,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,12,Kriletich Drive,0,263,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3,Matai Way,0,557,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,15,Fendall Close,438,585,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =21.1; sdi =37.87; age =16,mesh_cracks =1.81; shove =1.54; poth =0.64,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1
224,38,Tyler Place,334,389,All,,,,,,,RehabCS_UL,pdi =24.62; sdi =12.63; age =33,mesh_cracks =12.14; shove =0.08; poth =1.23,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,
225,10,Upper Ahu Ahu Road,0,46,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,15,Fendall Close,0,438,All,,,,Preseal_CS,pdi =17.17; sdi =17.2; age =11,mesh_cracks =0; shove =10.29; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,37,Freemason Avenue,149,172,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,27,Gallop Lane,116,136,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,917,Port Street East,2120,2350,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,9339,Weston Way,1237,1589,All,,,,,,,ChipSeal_P,pdi =1.16; sdi =8.7; age =17,mesh_cracks =0.23; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,16,Sarah Lane,0,515,All,,,,,,,ChipSeal_P,pdi =13.2; sdi =14.15; age =17,mesh_cracks =0.13; shove =0.07; poth =1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,33,Okoare Lane,0,58,All,,,,,,,,,,,,,,,,RehabCS_UL,pdi =15.99; sdi =36.57; age =10,mesh_cracks =1.36; shove =0; poth =0,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,
234,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =20.59; sdi =36.79; age =19,mesh_cracks =2.97; shove =1.35; poth =0.45,,,,,,,,,,,,,,,
235,20,Burkes Creek Road,549,697,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.48; sdi =33.83; age =17,mesh_cracks =1.25; shove =0.44; poth =0.44,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
236,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,27,Gallop Lane,0,116,All,,,,,,,,,,,,,Preseal_CS,pdi =17.56; sdi =45.42; age =11,mesh_cracks =0.67; shove =1.07; poth =0.17,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,10,Upper Ahu Ahu Road,46,68,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =35.56; sdi =53.17; age =29,mesh_cracks =4.94; shove =1.57; poth =1.57,,,
241,9339,Weston Way,2385,2696,All,,,,,,,,,,,,,ChipSeal_P,pdi =5.58; sdi =8.72; age =19,mesh_cracks =0.59; shove =0.25; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,9339,Weston Way,2385,2696,All,,,,,,,,,,,,,Preseal_CS,pdi =15.65; sdi =3.54; age =19,mesh_cracks =12.7; shove =0.26; poth =0.25,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =120; sdi =50; age =9,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,
244,9339,Weston Way,1999,2369,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =18.43; sdi =30.49; age =23,mesh_cracks =2.1; shove =0.69; poth =0.67,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
245,917,Port Street East,1431,2115,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,9339,Weston Way,2696,3114,All,,,,Preseal_CS,pdi =18.63; sdi =11.25; age =16,mesh_cracks =7.38; shove =0; poth =1.13,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2,Fladgate Drive,0,565,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,9339,Weston Way,1999,2369,All,,,,,,,ChipSeal_P,pdi =1.03; sdi =8.91; age =17,mesh_cracks =0.15; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,8,Tarras Road,0,86,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =34.58; sdi =41.41; age =15,mesh_cracks =4.54; shove =1; poth =2.16,,,
252,9339,Weston Way,965,1051,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =23.07; sdi =81.99; age =21,mesh_cracks =8.18; shove =1.52; poth =0.55,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,
253,15,Fendall Close,0,438,All,,,,,,,,,,,,,ChipSeal_P,pdi =9.72; sdi =19.83; age =14,mesh_cracks =0.66; shove =0.25; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =31; sdi =61.47; age =8,mesh_cracks =1.14; shove =0; poth =1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,
254,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,RehabCS_UL,pdi =25.51; sdi =9.72; age =23,mesh_cracks =16.38; shove =0.33; poth =0.86,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,
255,11,Lower Ahu Ahu Road,0,158,All,,,,,,,Preseal_CS,pdi =15.86; sdi =72.41; age =9,mesh_cracks =0.18; shove =0; poth =0.69,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1035,Cousins Avenue East,0,61,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,32,Karearea Lane,84,154,All,,,,Preseal_CS,pdi =17.57; sdi =4.79; age =28,mesh_cracks =15.66; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,9339,Weston Way,1051,1219,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =31.35; sdi =45.22; age =25,mesh_cracks =7.39; shove =1.01; poth =0.94,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,,,,
261,32,Karearea Lane,154,820,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.54; sdi =6.36; age =21,mesh_cracks =0.85; shove =11.8; poth =0.45,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
